locality;property_type;property_subtype;price;sale_type;bedroom_count;bathroom_count;net_Habital_surface;kitchen;furnished;open_fire;terrace;terrace_surface;garden;garden_surface;land_surface;land_plot_surface;facade_count;pool;building_state
Bruxelles;HOUSE;APARTMENT_BLOCK;625000;FOR_SALE;8;8;250;{'surface': None, 'type': 'SEMI_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;75;1;75;150;250;2;0;TO_RENOVATE
Grimbergen;HOUSE;HOUSE;625000;FOR_SALE;3;1;318;{'surface': 8, 'type': 'SEMI_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;;;;360;0;2;;GOOD
Knokke-Heist;HOUSE;HOUSE;625000;FOR_SALE;2;1;107;{'surface': None, 'type': 'USA_HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;;1;65;121;0;2;0;JUST_RENOVATED
Braine-l'Alleud;APARTMENT;DUPLEX;625000;FOR_SALE;3;3;190;{'surface': 14, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;11;;;;0;2;0;AS_NEW
Beersel Alsemberg;HOUSE;VILLA;625000;FOR_SALE;4;1;235;{'surface': 14, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;;;;1629;0;4;1;GOOD
Zeebrugge;HOUSE;HOUSE;625000;FOR_SALE;3;2;213;{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;;;;834;0;3;1;AS_NEW
Uccle;HOUSE;HOUSE;625000;FOR_SALE;4;1;160;{'surface': 12, 'type': 'SEMI_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;11;1;90;0;0;2;;TO_RENOVATE
Wenduine;HOUSE;HOUSE;625000;FOR_SALE;4;2;208;{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;;1;;418;0;4;;JUST_RENOVATED
Buggenhout;HOUSE;HOUSE;625000;FOR_SALE;6;2;380;{'surface': 18, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;40;;;1366;145;3;;GOOD
Lebbeke;HOUSE;VILLA;625000;FOR_SALE;5;2;304;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;;;1;1620;1620;0;4;0;GOOD
Auderghem;HOUSE;HOUSE;625000;FOR_SALE;4;1;208;{'surface': 7, 'type': 'NOT_INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;12;1;80;165;0;2;0;TO_BE_DONE_UP
Denderwindeke;HOUSE;VILLA;625000;FOR_SALE;4;3;303;{'surface': 42, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;;;;1694;0;4;;AS_NEW
Herzele;HOUSE;MIXED_USE_BUILDING;625000;FOR_SALE;4;1;;{'surface': 29, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;;;1;8336;8336;0;4;;TO_BE_DONE_UP
Herzele;HOUSE;VILLA;625000;FOR_SALE;4;1;;{'surface': 29, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;;;1;8336;8336;0;4;;TO_BE_DONE_UP
Edegem;APARTMENT_GROUP;APARTMENT_GROUP;;FOR_SALE;;;;;;0;;;;;;0;;;
Merelbeke;APARTMENT_GROUP;APARTMENT_GROUP;;FOR_SALE;;;;;;0;;;;;;0;;;
Leuven;HOUSE;HOUSE;625000;FOR_SALE;4;1;185;{'surface': 14, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;;;1;;126;0;;0;AS_NEW
Gent;HOUSE_GROUP;HOUSE_GROUP;;FOR_SALE;;;;;;0;;;;;;0;;;
Sint-Martens-Latem;HOUSE;HOUSE;625000;FOR_SALE;5;2;178;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;;;;1530;0;;;
Sint-Andries;HOUSE;HOUSE;625000;FOR_SALE;5;1;410;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;;;1;800;1098;0;2;0;GOOD
Sijsele;HOUSE;VILLA;625000;FOR_SALE;6;1;487;{'surface': 53, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;;1;;2610;0;;0;
COURT-SAINT-ÉTIENNE;HOUSE;MIXED_USE_BUILDING;625000;FOR_SALE;2;1;301;{'surface': None, 'type': 'USA_HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;;;;;0;0;;;
Kasterlee Lichtaart;HOUSE;MIXED_USE_BUILDING;625000;FOR_SALE;4;1;615;{'surface': 18, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;30;1;2500;3860;420;4;;GOOD
Knokke-Heist;HOUSE;HOUSE;625000;FOR_SALE;3;2;154;{'surface': None, 'type': 'USA_HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;;1;;157;0;;0;AS_NEW
Ixelles;APARTMENT;APARTMENT;625000;FOR_SALE;2;2;107;;0;0;1;12;;;;0;2;0;AS_NEW
Buggenhout;HOUSE;HOUSE;625000;FOR_SALE;3;1;210;{'surface': 22, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;;;1;400;550;125;;0;
Saint-Gilles;HOUSE;HOUSE;625000;FOR_SALE;4;2;200;;;0;1;;1;10;95;0;2;;
Brugge;HOUSE;MANSION;625000;FOR_SALE;4;1;;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;;;;;115;350;;0;
Heestert;HOUSE;FARMHOUSE;625000;FOR_SALE;4;2;284;{'surface': 22, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;9;1;296;2178;894;4;0;GOOD
Knokke;HOUSE;TOWN_HOUSE;625000;FOR_SALE;3;2;154;;1;0;1;;;;157;0;2;;
Geraardsbergen;HOUSE;HOUSE;625000;FOR_SALE;4;;200;{'surface': 100, 'type': 'USA_INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;;;;105;0;3;;AS_NEW
Bornem;HOUSE;HOUSE;625000;FOR_SALE;3;2;;;;1;1;;;;0;0;;0;AS_NEW
Lasne;HOUSE;HOUSE;625000;FOR_SALE;4;2;150;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;;1;1073;1073;0;4;0;
Brugge;HOUSE;MANSION;625000;FOR_SALE;4;1;;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;;;;;115;350;;0;
Brugge;HOUSE;MANSION;625000;FOR_SALE;4;1;;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;;;;;115;350;;0;
Ixelles;HOUSE;HOUSE;625000;FOR_SALE;4;2;200;{'surface': 23, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;;;;;67;0;2;0;GOOD
Ixelles;HOUSE;APARTMENT_BLOCK;625000;FOR_SALE;4;4;;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;;;;;0;0;;;
Merelbeke;APARTMENT;APARTMENT;625000;FOR_SALE;3;2;142;;;0;1;;;;;142;;0;
Waterloo;HOUSE;COUNTRY_COTTAGE;625000;FOR_SALE;9;;;;;0;;;;;0;0;;;
Gent;HOUSE;HOUSE;625000;FOR_SALE;2;1;106;;0;0;;;1;137;190;0;2;;
Sterrebeek;HOUSE;HOUSE;625000;FOR_SALE;4;2;207;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;1;;;;;0;0;3;;JUST_RENOVATED
Waregem;HOUSE;HOUSE;625000;FOR_SALE;5;2;460;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;;;;645;0;2;1;AS_NEW
Sint-Katelijne-Waver;HOUSE;HOUSE;625000;FOR_SALE;5;1;237;{'surface': None, 'type': 'SEMI_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;;;1;;1090;0;4;;GOOD
Eupen;HOUSE;APARTMENT_BLOCK;625000;FOR_SALE;3;3;195;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};1;0;;;;;0;0;2;;GOOD
Jette;HOUSE;HOUSE;625000;FOR_SALE;6;1;260;{'surface': 9, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;28;1;25;140;0;2;0;GOOD
Asse Zellik;HOUSE;APARTMENT_BLOCK;625000;FOR_SALE;2;1;75;{'surface': 8, 'type': 'SEMI_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;;;;265;0;2;;TO_BE_DONE_UP
NEEROETEREN;HOUSE;HOUSE;625000;FOR_SALE;4;1;;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;;;;8097;0;4;;
Leopoldsburg;HOUSE;HOUSE;625000;FOR_SALE;4;1;400;{'surface': None, 'type': 'NOT_INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;1;1;4547;;;4831;0;;;AS_NEW
Sint Pieters Leeuw;HOUSE;VILLA;625000;FOR_SALE;3;1;245;{'surface': 14, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;;;;717;0;4;;GOOD
Wenduine;APARTMENT;APARTMENT;625000;FOR_SALE;3;;146;{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;14;;;;0;;0;AS_NEW
Poederlee;HOUSE;VILLA;625000;FOR_SALE;3;;290;;0;0;;;1;;800;155;4;0;GOOD
Beerse;HOUSE;APARTMENT_BLOCK;625000;FOR_SALE;6;3;297;{'surface': 8, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;;;;424;0;4;;GOOD
Edegem;HOUSE;MANSION;625000;FOR_SALE;4;;218;{'surface': 9, 'type': 'USA_HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;;;;180;0;2;;AS_NEW
Ledegem;HOUSE;HOUSE;625000;FOR_SALE;5;2;305;;0;0;1;;;;839;0;4;0;GOOD
Ledegem;HOUSE;HOUSE;625000;FOR_SALE;5;2;305;;0;0;1;;;;839;0;4;0;GOOD
Edegem;APARTMENT_GROUP;APARTMENT_GROUP;;FOR_SALE;;;;;;0;;;;;;0;;;
Merksem;HOUSE;MIXED_USE_BUILDING;625000;FOR_SALE;7;1;365;{'surface': 20, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;;;1;40;217;0;2;0;
Tielt;HOUSE;APARTMENT_BLOCK;625000;FOR_SALE;0;;;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;;;;;1615;0;4;0;GOOD
Edegem;APARTMENT;PENTHOUSE;625000;FOR_SALE;2;2;136;;;0;1;88;;;;0;4;;AS_NEW
Edegem;APARTMENT;PENTHOUSE;625000;FOR_SALE;2;2;136;;;0;1;88;;;;0;4;;AS_NEW
Meulebeke;HOUSE;HOUSE;625000;FOR_SALE;5;;433;;;0;;;;;0;0;;0;AS_NEW
Ganshoren;HOUSE;HOUSE;625000;FOR_SALE;4;1;205;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;53;1;80;0;0;3;;
Verlaine;HOUSE;VILLA;625000;FOR_SALE;3;2;170;{'surface': 16, 'type': 'USA_INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;;;;2937;0;4;;AS_NEW
Bruxelles;APARTMENT;TRIPLEX;625000;FOR_SALE;2;1;190;{'surface': None, 'type': 'USA_HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;13;;;;0;2;;AS_NEW
Kalmthout;HOUSE;APARTMENT_BLOCK;625000;FOR_SALE;0;;;;;0;;;;;2090;0;;0;
IVELDINGEN;HOUSE;HOUSE;625000;FOR_SALE;7;4;380;;;0;1;;1;1784;2049;0;4;;GOOD
SINT-JOB-IN-'T-GOOR;APARTMENT;APARTMENT;625000;FOR_SALE;2;1;173;{'surface': 13, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;40;;;;0;3;;GOOD
Sint-Katelijne-Waver;HOUSE;VILLA;625000;FOR_SALE;3;1;230;;0;0;;;;;1140;0;4;0;GOOD
HULSEN;HOUSE;VILLA;625000;FOR_SALE;3;1;430;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;13;;;1219;0;4;;
Limelette;HOUSE;HOUSE;625000;FOR_SALE;7;1;300;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;1;1;;;;3470;0;4;1;TO_BE_DONE_UP
Ixelles;APARTMENT;APARTMENT;625000;FOR_SALE;4;3;200;{'surface': 18, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;21;;;;0;3;0;TO_BE_DONE_UP
Brugge;HOUSE;HOUSE;625000;FOR_SALE;5;3;284;;0;1;;;;;167;284;2;0;GOOD
Berchem;HOUSE;HOUSE;625000;FOR_SALE;4;1;291;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;;;;83;0;2;;GOOD
Antwerp;APARTMENT;APARTMENT;625000;FOR_SALE;1;2;;;0;0;1;15;;;;0;2;;GOOD
Brasschaat;APARTMENT;APARTMENT;625000;FOR_SALE;2;2;150;{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;;1;;;150;;0;
Antwerpen;HOUSE;HOUSE;625000;FOR_SALE;3;2;300;;0;1;1;1;1;1;300;0;1;0;
Sint-Pieters-Leeuw;HOUSE;HOUSE;625000;FOR_SALE;4;2;220;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;25;1;375;780;0;4;0;GOOD
Heist-aan-Zee;APARTMENT;APARTMENT;625000;FOR_SALE;4;2;152;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;;;;;;0;;;GOOD
Drongen;HOUSE;HOUSE;625000;FOR_SALE;4;1;196;;0;0;;;;;2059;0;4;0;TO_BE_DONE_UP
Libin;HOUSE;HOUSE;625000;FOR_SALE;7;2;330;{'surface': 50, 'type': 'USA_INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;1;1;1;;;3000;330;4;0;JUST_RENOVATED
Knokke-Heist;HOUSE;HOUSE;625000;FOR_SALE;3;2;154;{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;;;;157;0;;0;AS_NEW
Varsenare;HOUSE;HOUSE;625000;FOR_SALE;3;1;;{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;;;;236;0;3;;GOOD
Boortmeerbeek;HOUSE;HOUSE;625000;FOR_SALE;3;1;172;;0;0;1;60;1;750;880;0;4;0;AS_NEW
Ieper;APARTMENT;APARTMENT;625000;FOR_SALE;3;2;141;;0;0;1;43;;;;0;;0;
Genk;HOUSE;APARTMENT_BLOCK;625000;FOR_SALE;0;;333;;;0;;;;;557;0;;0;AS_NEW
Beveren-Waas;HOUSE;HOUSE;625000;FOR_SALE;3;2;;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;;;;946;0;4;;GOOD
Tournai;HOUSE;APARTMENT_BLOCK;625000;FOR_SALE;4;3;370;;0;0;1;25;;;192;0;2;;
Uccle;HOUSE;APARTMENT_BLOCK;625000;FOR_SALE;0;3;200;;0;0;;;1;50;150;0;2;0;TO_BE_DONE_UP
Knokke;HOUSE;HOUSE;625000;FOR_SALE;3;2;154;;0;0;;;;;157;0;;0;
Ronse;HOUSE;VILLA;625000;FOR_SALE;4;;315;;;0;1;;;;4858;0;4;;AS_NEW
Anderlecht;HOUSE;APARTMENT_BLOCK;625000;FOR_SALE;8;5;368;{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;;;;;100;0;2;;TO_BE_DONE_UP
Gent;HOUSE;APARTMENT_BLOCK;625000;FOR_SALE;0;;396;;;0;;;;;396;0;;0;
Bornem;HOUSE;HOUSE;625000;FOR_SALE;5;1;242;{'surface': 13, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;;;1;;1773;0;;0;
Leuven;APARTMENT;GROUND_FLOOR;625000;FOR_SALE;3;2;;{'surface': 11, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;6;1;20;;0;4;;AS_NEW
Temse;HOUSE;APARTMENT_BLOCK;625000;FOR_SALE;5;3;283;;;0;1;;;;0;0;;0;
Herent;APARTMENT_GROUP;APARTMENT_GROUP;;FOR_SALE;;;;;;0;;;;;;0;;;
Gent;APARTMENT;APARTMENT;624500;FOR_SALE;3;2;149;;0;0;;;;;;0;;0;AS_NEW
Herselt;HOUSE;VILLA;624000;FOR_SALE;5;2;284;;0;0;1;160;1;1200;2737;0;4;1;GOOD
Knokke-Heist;HOUSE;APARTMENT_BLOCK;624000;FOR_SALE;3;1;92;{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;7;1;400;100;0;2;;GOOD
Wommelgem;HOUSE;HOUSE;624000;FOR_SALE;3;2;220;{'surface': 16, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;16;1;350;758;0;4;0;GOOD
Haccourt;HOUSE;HOUSE;624000;FOR_SALE;5;2;251;{'surface': 19, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;80;;;2500;160;4;1;AS_NEW
Knokke-Heist;HOUSE;VILLA;624000;FOR_SALE;4;2;;{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;1;1;;;;711;0;4;;AS_NEW
Gent;APARTMENT;DUPLEX;623000;FOR_SALE;3;2;171;{'surface': 20, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};0;0;1;8;1;50;;0;2;0;AS_NEW
Everberg;HOUSE;VILLA;623000;FOR_SALE;4;2;235;{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;;;1;;406;0;3;;AS_NEW
Kortenberg;HOUSE;VILLA;623000;FOR_SALE;4;2;235;{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;;;;;406;0;3;;AS_NEW
Gistel;HOUSE;MIXED_USE_BUILDING;623000;FOR_SALE;2;1;303;{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;1;;;;716;0;2;;GOOD
Rotselaar;HOUSE;VILLA;621000;FOR_SALE;5;2;262;{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None};;0;;;1;;429;0;3;;AS_NEW
